(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Endgültig;;;;;;;;;;;;;;;
Stand:;14.03.2025;10:50;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die PARTEI;18;1;;;3692;0,402141;;-0,402141;;
BT;23.02.2025;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die PARTEI;18;2;;;7900;0,859762;;-0,859762;;
BT;23.02.2025;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;PIRATEN;19;1;;;3812;0,415212;;-0,415212;;
BT;23.02.2025;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;PIRATEN;19;2;;;4259;0,46351;;-0,46351;;
BT;23.02.2025;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Übrige;1000;1;;;4109;0,447562;;-0,447562;;
BT;23.02.2025;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Übrige;1000;2;;;7154;0,778574;;-0,778574;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Wahlberechtigte;-4;;1299289;;1298792;;0,038266;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Wählende;-3;;1050805;80,875386;1011044;77,844951;3,932668;3,030435;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Ungültige;-2;1;8507;0,80957;7720;0,763567;10,194301;0,046003;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Ungültige;-2;2;5185;0,493431;5500;0,543992;-5,727273;-0,050561;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Gültige;-1;1;1042298;99,19043;1003324;99,236433;3,884488;-0,046003;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Gültige;-1;2;1045620;99,506569;1005544;99,456008;3,985504;0,050561;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;SPD;1;1;292325;28,046202;334831;33,372171;-12,694762;-5,325969;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;SPD;1;2;237740;22,736749;298342;29,669711;-20,312929;-6,932962;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;GRÜNE;2;1;214621;20,591136;237328;23,654174;-9,567771;-3,063037;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;GRÜNE;2;2;201713;19,291234;250532;24,915071;-19,486134;-5,623837;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;CDU;3;1;232067;22,264938;179572;17,897708;29,233399;4,36723;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;CDU;3;2;216935;20,747021;155220;15,43642;39,759696;5,3106;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FDP;4;1;35299;3,386651;84603;8,432271;-58,276893;-5,04562;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FDP;4;2;47115;4,505939;114602;11,397015;-58,888152;-6,891076;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die Linke;5;1;129995;12,471961;72507;7,226679;79,286138;5,245282;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die Linke;5;2;151115;14,452191;67578;6,720541;123,615674;7,73165;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;AfD;6;1;114714;11,005874;49828;4,966292;130,219957;6,039582;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;AfD;6;2;113608;10,865133;50537;5,025837;124,80163;5,839296;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Tierschutzpartei;7;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Tierschutzpartei;7;2;9735;0,931027;12325;1,225705;-21,014199;-0,294678;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die PARTEI;8;1;;;6585;0,656318;;-0,656318;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die PARTEI;8;2;4518;0,432088;10147;1,009106;-55,474524;-0,577017;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FREIE WÄHLER;9;1;9714;0,931979;6743;0,672066;44,060507;0,259913;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FREIE WÄHLER;9;2;3866;0,369733;5601;0,557012;-30,976611;-0,187279;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Volt;10;1;11921;1,143723;4476;0,446117;166,331546;0,697606;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Volt;10;2;15549;1,48706;5429;0,539907;186,406336;0,947154;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;MLPD;11;1;1642;0,157537;962;0,095881;70,686071;0,061655;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;MLPD;11;2;528;0,050496;348;0,034608;51,724138;0,015888;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;2;1279;0,12232;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BSW;13;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BSW;13;2;41919;4,009009;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;dieBasis;14;1;;;17259;1,720182;;-1,720182;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;dieBasis;14;2;;;13961;1,388403;;-1,388403;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;15;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;15;2;;;8952;0,890264;;-0,890264;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;ÖDP;16;1;;;3666;0,365385;;-0,365385;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;ÖDP;16;2;;;2016;0,200488;;-0,200488;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PdH;17;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PdH;17;2;;;1203;0,119637;;-0,119637;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PIRATEN;18;1;;;3419;0,340767;;-0,340767;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PIRATEN;18;2;;;4377;0,435287;;-0,435287;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;1;;;1545;0,153988;;-0,153988;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;2;;;4374;0,434988;;-0,434988;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;6043412;;6105381;;-1,01499;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wählende;-3;;5041312;83,418307;4563142;74,739676;10,478964;8,678631;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;1;36097;0,716024;44570;0,976739;-19,010545;-0,260715;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;2;25976;0,515263;39921;0,874858;-34,93149;-0,359595;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;1;5005215;99,283976;4518572;99,023261;10,769841;0,260715;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;2;5015336;99,484737;4523221;99,125142;10,879747;0,359595;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;SPD;1;1;1469704;29,363454;1603785;35,493182;-8,360285;-6,129728;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;SPD;1;2;1153523;22,999915;1498500;33,129047;-23,021488;-10,129132;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;CDU;2;1;1558417;31,135865;1323070;29,280711;17,787948;1,855154;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;CDU;2;2;1410418;28,122104;1093579;24,176997;28,972667;3,945107;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;3;1;487326;9,736365;646848;14,315319;-24,661435;-4,578954;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;3;2;576845;11,501622;726613;16,064061;-20,611797;-4,562439;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FDP;4;1;148320;2,963309;347802;7,697166;-57,355047;-4,733857;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FDP;4;2;205163;4,090713;474638;10,493363;-56,774847;-6,40265;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;AfD;5;1;881225;17,606137;292032;6,462927;201,756314;11,14321;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;AfD;5;2;894540;17,836093;336434;7,43793;165,888703;10,398163;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die Linke;6;1;321569;6,424679;142785;3,159959;125,212032;3,264721;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die Linke;6;2;405519;8,08558;148657;3,28653;172,788365;4,79905;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;7;1;7649;0,152821;25460;0,563452;-69,956795;-0,410632;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;7;2;58107;1,158586;57931;1,280747;0,30381;-0,12216;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;8;1;4126;0,082434;52585;1,163753;-92,153656;-1,081319;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;8;2;12466;0,248558;46369;1,025132;-73,115659;-0,776575;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;9;1;4541;0,090725;16581;0,366952;-72,613232;-0,276227;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;9;2;22360;0,445833;40158;0,887819;-44,319936;-0,441986;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;10;1;68432;1,367214;47466;1,050465;44,170564;0,316749;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;10;2;37628;0,750259;37214;0,822732;1,112485;-0,072473;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;11;1;2151;0,042975;9837;0,217702;-78,133577;-0,174726;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;11;2;8029;0,160089;16955;0,374844;-52,645237;-0,214755;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Volt;12;1;40077;0,800705;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Volt;12;2;30488;0,607895;11897;0,263021;156,266286;0,344875;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PdH;13;1;;;287;0,006352;;-0,006352;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PdH;13;2;3342;0,066636;3806;0,084144;-12,191277;-0,017508;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;1;1334;0,026652;750;0,016598;77,866667;0,010054;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;2;1242;0,024764;808;0,017863;53,712871;0,006901;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;15;1;4332;0,08655;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;15;2;6290;0,125415;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BSW;16;1;;;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BSW;16;2;189376;3,775938;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;17;1;6012;0,120115;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;18;1;;;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;18;2;;;13565;0,299897;;-0,299897;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;19;1;;;1711;0,037866;;-0,037866;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;19;2;;;3484;0,077025;;-0,077025;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;1;;;7573;0,167597;;-0,167597;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;2;;;12613;0,27885;;-0,27885;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;450564;;459749;;-1,997829;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Wählende;-3;;350366;77,76165;330431;71,872043;6,03303;5,889607;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;1;3286;0,937876;3374;1,021091;-2,60818;-0,083214;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;2;2110;0,602227;2391;0,7236;-11,752405;-0,121373;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;1;347080;99,062124;327057;98,978909;6,122174;0,083214;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;2;348256;99,397773;328040;99,2764;6,162663;0,121373;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;SPD;1;1;95267;27,448139;108432;33,153854;-12,14125;-5,705715;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;SPD;1;2;80604;23,145043;103224;31,466894;-21,913508;-8,321852;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;GRÜNE;2;1;53287;15,352945;60490;18,495247;-11,907753;-3,142302;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;GRÜNE;2;2;54280;15,586235;68427;20,859346;-20,674588;-5,273111;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;CDU;3;1;78673;22,667108;67992;20,789037;15,709201;1,878072;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;CDU;3;2;71573;20,551835;56499;17,223204;26,680118;3,328631;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FDP;4;1;9664;2,784372;22398;6,848348;-56,85329;-4,063975;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FDP;4;2;12295;3,530449;30481;9,291855;-59,663397;-5,761406;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die Linke;5;1;44408;12,794745;25923;7,926141;71,307333;4,868603;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die Linke;5;2;51461;14,776773;25352;7,728326;102,985958;7,048448;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;AfD;6;1;52638;15,165956;21565;6,593652;144,089961;8,572304;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;AfD;6;2;52496;15,073969;22575;6,881783;132,540421;8,192186;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;1;2227;0,641639;5464;1,670657;-59,242313;-1,029018;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;2;2582;0,741409;3909;1,191623;-33,947301;-0,450214;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;1;1758;0,506511;3652;1,116625;-51,861993;-0,610113;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;2;1618;0,464601;2911;0,887392;-44,417726;-0,422791;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Volt;9;1;5736;1,652645;1182;0,361405;385,279188;1,29124;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Volt;9;2;3836;1,101489;1322;0,403;190,166415;0,698489;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;2;694;0,199279;386;0,117669;79,792746;0,08161;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MLPD;11;1;736;0,212055;266;0,081331;176,691729;0,130723;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MLPD;11;2;207;0,059439;160;0,048775;29,375;0,010664;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;1;1967;0,566728;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;2;933;0,267906;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BSW;13;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BSW;13;2;15114;4,339911;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MERA25;14;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MERA25;14;2;260;0,074658;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Verjüngungsforschung;15;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Verjüngungsforschung;15;2;303;0,087005;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;16;1;719;0,207157;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;dieBasis;17;1;;;4007;1,225169;;-1,225169;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;dieBasis;17;2;;;3461;1,055054;;-1,055054;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;18;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;18;2;;;3014;0,91879;;-0,91879;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;ÖDP;19;1;;;713;0,218005;;-0,218005;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;ÖDP;19;2;;;407;0,12407;;-0,12407;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PdH;20;1;;;1016;0,310649;;-0,310649;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PdH;20;2;;;589;0,179551;;-0,179551;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;21;1;;;2440;0,746047;;-0,746047;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;21;2;;;4517;1,376966;;-1,376966;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PIRATEN;22;1;;;908;0,277627;;-0,277627;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PIRATEN;22;2;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;1;;;609;0,186206;;-0,186206;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;2;;;806;0,245702;;-0,245702;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Wahlberechtigte;-4;;2033539;;2048844;;-0,747007;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Wählende;-3;;1658681;81,566225;1549464;75,626256;7,048696;5,93997;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;1;16488;0,994043;21706;1,400872;-24,039436;-0,406829;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;2;11343;0,683857;19821;1,279217;-42,772817;-0,59536;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;1;1642193;99,005957;1527758;98,599128;7,490388;0,406829;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;2;1647338;99,316143;1529643;98,720783;7,694279;0,59536;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;SPD;1;1;337040;20,523775;437753;28,653295;-23,00681;-8,129519;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;SPD;1;2;244010;14,812382;450573;29,456089;-45,844514;-14,643707;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;AfD;2;1;565718;34,448935;279978;18,32607;102,058019;16,122865;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;AfD;2;2;535275;32,493332;277412;18,135735;92,953081;14,357597;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;CDU;3;1;332331;20,237025;283668;18,5676;17,154913;1,669424;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;CDU;3;2;298048;18,092705;233891;15,290561;27,430299;2,802143;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FDP;4;1;44451;2,706807;121094;7,926255;-63,292153;-5,219448;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FDP;4;2;53467;3,245661;142426;9,311061;-62,459804;-6,065401;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;5;1;86006;5,237265;120005;7,854974;-28,33132;-2,617709;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;5;2;108598;6,592333;137472;8,987195;-21,00355;-2,394862;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die Linke;6;1;189182;11,520083;142628;9,335772;32,640155;2,184311;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die Linke;6;2;176224;10,697501;129762;8,483156;35,805552;2,214345;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FREIE WÄHLER;7;1;53057;3,230863;47029;3,078302;12,817623;0,152561;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FREIE WÄHLER;7;2;23969;1,455014;40509;2,648265;-40,830433;-1,193251;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die PARTEI;8;1;15439;0,940145;27429;1,795376;-43,712859;-0,855231;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die PARTEI;8;2;14706;0,892713;19199;1,255129;-23,402261;-0,362416;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Volt;9;1;10687;0,650776;1004;0,065717;964,442231;0,585059;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Volt;9;2;11370;0,690204;4293;0,280654;164,849755;0,409551;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;MLPD;10;1;;;304;0,019898;;-0,019898;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;MLPD;10;2;1119;0,067928;842;0,055046;32,897862;0,012882;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;1;3564;0,217027;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;2;4147;0,251739;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BSW;12;1;;;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BSW;12;2;176405;10,708488;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;13;1;4718;0,287299;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;dieBasis;14;1;;;26766;1,751979;;-1,751979;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;dieBasis;14;2;;;23062;1,507672;;-1,507672;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Team Todenhöfer;15;1;;;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Team Todenhöfer;15;2;;;3353;0,219201;;-0,219201;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;ÖDP;16;1;;;4499;0,294484;;-0,294484;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;ÖDP;16;2;;;2835;0,185337;;-0,185337;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PdH;17;1;;;458;0,029979;;-0,029979;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PdH;17;2;;;1892;0,123689;;-0,123689;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Tierschutzpartei;18;1;;;6735;0,440842;;-0,440842;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Tierschutzpartei;18;2;;;39823;2,603418;;-2,603418;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PIRATEN;19;1;;;5848;0,382783;;-0,382783;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PIRATEN;19;2;;;6340;0,414476;;-0,414476;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Übrige;1000;1;;;22560;1,476674;;-1,476674;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Übrige;1000;2;;;15959;1,043315;;-1,043315;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wahlberechtigte;-4;;1734719;;1789775;;-3,076141;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wählende;-3;;1347837;77,697714;1214761;67,872274;10,954912;9,825439;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Ungültige;-2;1;17293;1,283019;14583;1,200483;18,583282;0,082536;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Ungültige;-2;2;10488;0,778136;12821;1,055434;-18,196709;-0,277298;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Gültige;-1;1;1330544;98,716981;1200178;98,799517;10,862222;-0,082536;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Gültige;-1;2;1337349;99,221864;1201940;98,944566;11,26587;0,277298;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;SPD;1;1;183951;13,825247;293197;24,42946;-37,260272;-10,604212;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;SPD;1;2;146535;10,957125;305085;25,382715;-51,969123;-14,42559;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;CDU;2;1;313319;23,548188;299363;24,943217;4,661899;-1,395029;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;CDU;2;2;256538;19,182577;252286;20,9899;1,685389;-1,807323;;
